tahun	kdprov	urprov	kdpemda	urpemda	kdakun	urakun	kdkelompok	urkelompok	kdjenis	urjenis	kdobjek	urobjek	nilai
2024	23	Provinsi Nusa Tenggara Barat                      	02	Kab. Dompu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	71060162000
2024	23	Provinsi Nusa Tenggara Barat                      	03	Kab. Lombok Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	142088611000
2024	23	Provinsi Nusa Tenggara Barat                      	04	Kab. Lombok Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	180725748000
2024	23	Provinsi Nusa Tenggara Barat                      	05	Kab. Lombok Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	281235140000
2024	23	Provinsi Nusa Tenggara Barat                      	06	Kab. Sumbawa	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	149187375000
2024	23	Provinsi Nusa Tenggara Barat                      	09	Kab. Sumbawa Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	49739111000
2024	23	Provinsi Nusa Tenggara Barat                      	10	Kab. Lombok Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	62359322000
2024	24	Provinsi Nusa Tenggara Timur                      	01	Kab. Alor	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	132068480000
2024	24	Provinsi Nusa Tenggara Timur                      	02	Kab. Belu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	62479966000
2024	24	Provinsi Nusa Tenggara Timur                      	03	Kab. Ende	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	207984236000
2024	24	Provinsi Nusa Tenggara Timur                      	04	Kab. Flores Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	177120946000
2024	24	Provinsi Nusa Tenggara Timur                      	05	Kab. Kupang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	149609296000
2024	24	Provinsi Nusa Tenggara Timur                      	06	Kab. Lembata	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	121033569000
2024	24	Provinsi Nusa Tenggara Timur                      	07	Kab. Manggarai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	125569439000
2024	24	Provinsi Nusa Tenggara Timur                      	08	Kab. Ngada	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	148157867000
2024	24	Provinsi Nusa Tenggara Timur                      	09	Kab. Sikka	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	153023305000
2024	24	Provinsi Nusa Tenggara Timur                      	10	Kab. Sumba Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	58561541000
2024	24	Provinsi Nusa Tenggara Timur                      	11	Kab. Sumba Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	134156782000
2024	24	Provinsi Nusa Tenggara Timur                      	12	Kab. Timor Tengah Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	244311208000
2024	24	Provinsi Nusa Tenggara Timur                      	13	Kab. Timor Tengah Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	163591978000
2024	24	Provinsi Nusa Tenggara Timur                      	15	Kab. Rote Ndao	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	105352292000
2024	24	Provinsi Nusa Tenggara Timur                      	16	Kab. Manggarai Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	141931857000
2024	24	Provinsi Nusa Tenggara Timur                      	17	Kab. Nagekeo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	78915770000
2024	24	Provinsi Nusa Tenggara Timur                      	18	Kab. Sumba Barat Daya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	180393887000
2024	24	Provinsi Nusa Tenggara Timur                      	19	Kab. Sumba Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	63924016000
2024	24	Provinsi Nusa Tenggara Timur                      	20	Kab. Manggarai Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	152766054000
2024	24	Provinsi Nusa Tenggara Timur                      	21	Kab. Sabu Raijua	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	61302302000
2024	24	Provinsi Nusa Tenggara Timur                      	22	Kab. Malaka	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	113695074000
2024	25	Provinsi Maluku                                   	01	Kab. Kepulauan Tanimbar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	69569845000
2024	25	Provinsi Maluku                                   	02	Kab. Maluku Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	171474164000
2024	25	Provinsi Maluku                                   	03	Kab. Maluku Tenggara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	143210299000
2024	25	Provinsi Maluku                                   	04	Kab. Buru	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	74607468000
2024	25	Provinsi Maluku                                   	05	Kota Ambon	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	31238989000
2024	25	Provinsi Maluku                                   	06	Kab. Seram Bagian Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	91457328000
2024	25	Provinsi Maluku                                   	07	Kab. Seram Bagian Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	159237109000
2024	25	Provinsi Maluku                                   	08	Kab. Kepulauan Aru	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	103261962000
2024	25	Provinsi Maluku                                   	09	Kota Tual	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	23018935000
2024	25	Provinsi Maluku                                   	10	Kab. Maluku Barat Daya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	101079613000
2024	25	Provinsi Maluku                                   	11	Kab. Buru Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	67915221000
2024	26	Provinsi Papua                                    	01	Kab. Biak Numfor	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	190464496000
2024	26	Provinsi Papua                                    	02	Kab. Jayapura	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	120578803000
2024	26	Provinsi Papua                                    	09	Kab. Kepulauan Yapen	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	121171760000
2024	26	Provinsi Papua                                    	10	Kota Jayapura	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	11443996000
2024	26	Provinsi Papua                                    	11	Kab. Sarmi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	89507004000
2024	26	Provinsi Papua                                    	12	Kab. Keerom	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	79530667000
2024	26	Provinsi Papua                                    	19	Kab. Waropen	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	83899067000
2024	26	Provinsi Papua                                    	20	Kab. Supiori	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	28290569000
2024	26	Provinsi Papua                                    	21	Kab. Mamberamo Raya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	71491525000
2024	27	Provinsi Maluku Utara                             	01	Kab. Halmahera Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	50577515000
2024	27	Provinsi Maluku Utara                             	03	Kab. Halmahera Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	132623590000
2024	27	Provinsi Maluku Utara                             	04	Kab. Halmahera Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	89194500000
2024	27	Provinsi Maluku Utara                             	05	Kab. Halmahera Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	205228034000
2024	27	Provinsi Maluku Utara                             	06	Kab. Halmahera Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	149303193000
2024	27	Provinsi Maluku Utara                             	07	Kab. Kepulauan Sula	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	67499069000
2024	27	Provinsi Maluku Utara                             	08	Kota Tidore Kepulauan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	37663131000
2024	27	Provinsi Maluku Utara                             	09	Kab. Pulau Morotai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	66765020000
2024	27	Provinsi Maluku Utara                             	10	Kab. Pulau Taliabu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	57809657000
2024	28	Provinsi Banten                                   	01	Kab. Lebak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	347405643000
2024	28	Provinsi Banten                                   	02	Kab. Pandeglang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	330725086000
2024	28	Provinsi Banten                                   	03	Kab. Serang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	325551426000
2024	28	Provinsi Banten                                   	04	Kab. Tangerang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	350034471000
2024	29	Provinsi  Bangka Belitung                         	01	Kab. Bangka	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	57382698000
2024	29	Provinsi  Bangka Belitung                         	02	Kab. Belitung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	40416383000
2024	29	Provinsi  Bangka Belitung                         	04	Kab. Bangka Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	45962883000
2024	29	Provinsi  Bangka Belitung                         	05	Kab. Bangka Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	50377438000
2024	29	Provinsi  Bangka Belitung                         	06	Kab. Bangka Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	53227082000
2024	29	Provinsi  Bangka Belitung                         	07	Kab. Belitung Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	38533339000
2024	30	Provinsi Gorontalo                                	01	Kab. Boalemo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	70693215000
2024	30	Provinsi Gorontalo                                	02	Kab. Gorontalo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	163140463000
2024	30	Provinsi Gorontalo                                	04	Kab. Pohuwato	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	83856547000
2024	30	Provinsi Gorontalo                                	05	Kab. Bone Bolango	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	119451024000
2024	30	Provinsi Gorontalo                                	06	Kab. Gorontalo Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	92792136000
2024	31	Provinsi Kepulauan Riau                           	01	Kab. Natuna	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	52380626000
2024	31	Provinsi Kepulauan Riau                           	02	Kab. Kepulauan Anambas	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	37910431000
2024	31	Provinsi Kepulauan Riau                           	03	Kab. Karimun	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	36447836000
2024	31	Provinsi Kepulauan Riau                           	06	Kab. Lingga	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	61221065000
2024	31	Provinsi Kepulauan Riau                           	07	Kab. Bintan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	30880513000
2024	32	Provinsi Papua Barat                              	01	Kab. Fak Fak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	118628305000
2024	32	Provinsi Papua Barat                              	02	Kab. Manokwari	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	133311568000
2024	32	Provinsi Papua Barat                              	07	Kab. Teluk Bintuni	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	104003900000
2024	32	Provinsi Papua Barat                              	08	Kab. Teluk Wondama	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	62447297000
2024	32	Provinsi Papua Barat                              	09	Kab. Kaimana	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	86363080000
2024	32	Provinsi Papua Barat                              	12	Kab. Manokwari Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	49395034000
2024	32	Provinsi Papua Barat                              	13	Kab. Pegunungan Arfak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	126991848000
2024	33	Provinsi Sulawesi Barat                           	01	Kab. Majene	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	54134831000
2024	33	Provinsi Sulawesi Barat                           	02	Kab. Mamuju	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	84035275000
2024	33	Provinsi Sulawesi Barat                           	03	Kab. Polewali Mandar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	139483844000
2024	33	Provinsi Sulawesi Barat                           	04	Kab. Mamasa	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	136455691000
2024	33	Provinsi Sulawesi Barat                           	05	Kab. Pasangkayu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	53129094000
2024	33	Provinsi Sulawesi Barat                           	06	Kab. Mamuju Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	50016055000
2024	34	Provinsi Kalimantan Utara	01	Kab. Bulungan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	72824689000
2024	34	Provinsi Kalimantan Utara	02	Kab. Malinau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	116333348000
2024	34	Provinsi Kalimantan Utara	03	Kab. Nunukan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	181867703000
2024	34	Provinsi Kalimantan Utara	05	Kab. Tana Tidung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	28923773000
2024	35	Provinsi Papua Selatan	01	Kab. Merauke	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	188507422000
2024	35	Provinsi Papua Selatan	02	Kab. Boven Digoel	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	115970499000
2024	35	Provinsi Papua Selatan	03	Kab. Mappi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	172515050000
2024	35	Provinsi Papua Selatan	04	Kab. Asmat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	230864088000
2024	36	Provinsi Papua Tengah	01	Kab. Mimika	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	129775059000
2024	36	Provinsi Papua Tengah	02	Kab. Nabire	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	74106788000
2024	36	Provinsi Papua Tengah	03	Kab. Paniai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	185383436000
2024	36	Provinsi Papua Tengah	04	Kab. Puncak Jaya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	278631703000
2024	36	Provinsi Papua Tengah	05	Kab. Dogiyai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	85921588000
2024	36	Provinsi Papua Tengah	06	Kab. Puncak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	192241003000
2024	36	Provinsi Papua Tengah	07	Kab. Intan Jaya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	95547855000
2024	36	Provinsi Papua Tengah	08	Kab. Deiyai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	63465023000
2024	37	Provinsi Papua Pegunungan	01	Kab. Jayawijaya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	270700012000
2024	37	Provinsi Papua Pegunungan	02	Kab. Yahukimo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	444237491000
2024	37	Provinsi Papua Pegunungan	03	Kab. Pegunungan Bintang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	239330137000
2024	37	Provinsi Papua Pegunungan	04	Kab. Tolikara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	424579203000
2024	37	Provinsi Papua Pegunungan	05	Kab. Mamberamo Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	49479397000
2024	37	Provinsi Papua Pegunungan	06	Kab. Yalimo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	228838596000
2024	37	Provinsi Papua Pegunungan	07	Kab. Lanny Jaya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	319162850000
2024	37	Provinsi Papua Pegunungan	08	Kab. Nduga	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	214277178000
2024	38	Provinsi Papua Barat Daya	01	Kab. Sorong	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	172493507000
2024	38	Provinsi Papua Barat Daya	03	Kab. Raja Ampat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	94124800000
2024	38	Provinsi Papua Barat Daya	04	Kab. Sorong Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	97918589000
2024	38	Provinsi Papua Barat Daya	05	Kab. Maybrat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	187660604000
2024	38	Provinsi Papua Barat Daya	06	Kab. Tambrauw	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	166920307000
